job_dir,job_path,alpha,dataset_name,image_size,vit_enc_model_size,vit_dec_model_size,batch_size_per_rank,sigma_max,latent_channels,latent_size,ckpt_epoch,train_epoch,regime_name,noise_mode,schedule_mode,cache_sampling_noise,use_sampling_scheduler,use_ema,probe_seed,probe_mode,cfg,cfg_position,taus_deg,seed,probe_file,mode,noise_scaler,tau_deg,kappa_mean,kappa_std,angle_in_mean_deg,angle_out_mean_deg,capture_mass
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,0.5,10.0,0.5983021855354309,0.08695864677429199,76.20207214355469,45.592994689941406,0.0
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,0.5,20.0,0.5983021855354309,0.08695864677429199,76.20207214355469,45.592994689941406,0.0
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,0.5,30.0,0.5983021855354309,0.08695864677429199,76.20207214355469,45.592994689941406,0.01611328125
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,0.5,45.0,0.5983021855354309,0.08695864677429199,76.20207214355469,45.592994689941406,0.43212890625
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,0.5,60.0,0.5983021855354309,0.08695864677429199,76.20207214355469,45.592994689941406,0.99755859375
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,0.75,5.0,0.6789824962615967,0.0887460857629776,80.69845581054688,54.794490814208984,0.0
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,0.75,10.0,0.6789824962615967,0.0887460857629776,80.69845581054688,54.794490814208984,0.0
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,0.75,20.0,0.6789824962615967,0.0887460857629776,80.69845581054688,54.794490814208984,0.0
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,0.75,30.0,0.6789824962615967,0.0887460857629776,80.69845581054688,54.794490814208984,0.00146484375
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,0.75,45.0,0.6789824962615967,0.0887460857629776,80.69845581054688,54.794490814208984,0.10400390625
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,0.75,60.0,0.6789824962615967,0.0887460857629776,80.69845581054688,54.794490814208984,0.7431640625
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,1.0,5.0,0.7393476963043213,0.08477301895618439,83.00941467285156,61.3746223449707,0.0
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,1.0,10.0,0.7393476963043213,0.08477301895618439,83.00941467285156,61.3746223449707,0.0
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,1.0,20.0,0.7393476963043213,0.08477301895618439,83.00941467285156,61.3746223449707,0.0
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,1.0,30.0,0.7393476963043213,0.08477301895618439,83.00941467285156,61.3746223449707,0.0
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,1.0,45.0,0.7393476963043213,0.08477301895618439,83.00941467285156,61.3746223449707,0.02783203125
sphere-small-small-imagenet-100-160px-a83-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis,83,imagenet-100,160,small,small,16,,,,ep0024,24.0,shared-fixed,shared,fixed,True,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a83-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=True_ema=False_seed=0.json,contraction,1.0,60.0,0.7393476963043213,0.08477301895618439,83.00941467285156,61.3746223449707,0.36328125
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.25,5.0,0.5050005912780762,0.07554759830236435,70.70781707763672,35.70722961425781,0.0
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.25,10.0,0.5050005912780762,0.07554759830236435,70.70781707763672,35.70722961425781,0.0
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.25,20.0,0.5050005912780762,0.07554759830236435,70.70781707763672,35.70722961425781,0.001953125
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.25,30.0,0.5050005912780762,0.07554759830236435,70.70781707763672,35.70722961425781,0.14697265625
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.25,45.0,0.5050005912780762,0.07554759830236435,70.70781707763672,35.70722961425781,0.96484375
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.25,60.0,0.5050005912780762,0.07554759830236435,70.70781707763672,35.70722961425781,1.0
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.5,5.0,0.6262009143829346,0.08491397649049759,80.0704116821289,50.14152908325195,0.0
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.5,10.0,0.6262009143829346,0.08491397649049759,80.0704116821289,50.14152908325195,0.0
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.5,20.0,0.6262009143829346,0.08491397649049759,80.0704116821289,50.14152908325195,0.0
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.5,30.0,0.6262009143829346,0.08491397649049759,80.0704116821289,50.14152908325195,0.00341796875
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.5,45.0,0.6262009143829346,0.08491397649049759,80.0704116821289,50.14152908325195,0.20849609375
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.5,60.0,0.6262009143829346,0.08491397649049759,80.0704116821289,50.14152908325195,0.94189453125
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.75,5.0,0.7051066160202026,0.08399457484483719,83.33750915527344,58.76367950439453,0.0
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.75,10.0,0.7051066160202026,0.08399457484483719,83.33750915527344,58.76367950439453,0.0
sphere-small-small-imagenet-100-160px-a85-second-axis,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis,85,imagenet-100,160,small,small,16,,,,ep0024,24.0,independent-fixed,independent,fixed,False,False,False,0,posthoc,1.0,combo,"[5.0, 10.0, 20.0, 30.0, 45.0, 60.0]",0,/home/cvrt/Desktop/dev/sphere-monorepo/sphere-encoder-basin-lab/workspace/experiments/sphere-small-small-imagenet-100-160px-a85-second-axis/research/probe_ckpt=ep0024_cfg=1.0-combo_sched=False_cache=False_ema=False_seed=0.json,contraction,0.75,20.0,0.7051066160202026,0.08399457484483719,83.33750915527344,58.76367950439453,0.0
